,activity,location,npoints,start_time,end_time,start_lat,start_lon,length,mean_snow_depth_m,mean_ice_thickness_m,mean_pond_depth_m
0,20191024_PS122-1_4-1,Nloop,636,2019-10-24 05:23:21,2019-10-24 06:49:16,85.3912983,129.2039483,1406.1976250391776,0.19315174528301884,3.0507469968553456,0.0
1,20191031_PS122-1_5-27,Nloop,756,2019-10-31 05:53:30,2019-10-31 06:39:06,85.7652967,123.5601283,1648.7871885970426,0.21909037037037035,2.8780834769463333,0.0
2,20191031_PS122-1_5-27,Sloop,802,2019-10-31 04:59:42,2019-10-31 05:31:30,85.7608933,123.6157433,1653.991773770333,0.11506602244389026,0.6108353313145706,0.0
3,20191107_PS122-1_6-50,Nloop,511,2019-11-07 07:06:29,2019-11-07 07:34:32,85.923815,116.7013567,1267.1459008834277,0.22520174168297458,2.837841926195135,0.0
4,20191107_PS122-1_6-50,Sloop,522,2019-11-07 05:42:30,2019-11-07 06:11:51,85.9197634,116.8040734,1653.6638679432058,0.11862340996168581,0.717781023535851,0.0
5,20191114_PS122-1_7-62,Nloop,561,2019-11-14 08:20:39,2019-11-14 08:51:45,86.1709367,118.1373933,1262.4203130006526,0.21717832442067733,3.5465404940157876,0.0
6,20191114_PS122-1_7-62,Sloop,564,2019-11-14 06:47:45,2019-11-14 07:26:13,86.16338,118.1849167,1652.347493281964,0.1288051595744681,0.7731096327254304,0.0
7,20191121_PS122-1_8-58,Nloop,497,2019-11-21 07:59:33,2019-11-21 08:23:35,85.74426,120.8798734,1261.231251568817,0.2214125352112676,3.1840686950273063,0.0
8,20191128_PS122-1_9-54,Nloop,479,2019-11-28 06:01:29,2019-11-28 06:23:41,86.1673233,116.9246317,1297.2297649039222,0.20862977035490607,2.8981568684759913,0.0
9,20191205_PS122-1_10-59,Nloop,594,2019-12-05 06:18:08,2019-12-05 06:45:53,86.1425833,120.558245,1287.6258203878704,0.22035244107744104,2.867971993746993,0.0
10,20191205_PS122-1_10-59,Sloop,820,2019-12-05 10:01:00,2019-12-05 10:47:31,86.1387083,120.9950134,1481.8429428782126,0.21964774390243905,1.005633719512195,0.0
11,20191219_PS122-2_16-83,Nloop,660,2019-12-19 11:55:27,2019-12-19 13:25:19,86.6803483,112.8743483,1233.3793911755529,0.23853590909090908,2.621165043290044,0.0
12,20191219_PS122-2_16-83,Nloop_ice_from_20191226,255,2019-12-19 12:45:59,2019-12-19 13:10:58,86.68281,112.88335,481.33500879741496,0.25285921568627445,4.251209243697479,0.0
13,20191226_PS122-2_16-83,Nloop,660,2019-12-19 11:55:27,2019-12-19 13:25:19,86.6803483,112.8743483,1233.3793911755529,0.23853590909090908,3.4012050000000005,0.0
14,20191222_PS122-2_16-84,snow1,273,2019-12-22 11:07:34,2019-12-22 12:11:05,86.66632,112.6143583,409.1898078431733,0.14986772893772893,0.9658962689691258,0.0
15,20191226_PS122-2_17-113,Sloop,1105,2019-12-26 12:06:47,2019-12-26 13:18:01,86.6502417,115.9025117,1451.8992964070696,0.20235904977375563,1.2188929734970908,0.0
16,20200102_PS122-2_18-80,Nloop,737,2020-01-02 12:33:12,2020-01-02 13:45:27,86.8321417,116.46796,1370.2105332435056,0.24197919945725913,3.0093669141306463,0.0
17,20200102_PS122-2_18-80,Sloop,849,2020-01-02 10:55:35,2020-01-02 12:07:03,86.816925,116.663475,1591.711899997652,0.19556371024734984,1.3397964109035836,0.0
18,20200107_PS122-2_19-103,special,307,2020-01-07 07:53:04,2020-01-07 08:04:34,87.1312583,114.7502967,467.3191107179635,0.1742285667752443,1.9304486784550952,0.0
19,20200108_PS122-2_19-107,ridgeFR1,55,2020-01-08 06:45:16,2020-01-08 07:00:14,87.115285,115.21752,56.72344530602972,0.33240272727272724,2.270380898865802,0.0
20,20200109_PS122-2_19-110,Nloop,1012,2020-01-09 12:23:33,2020-01-09 13:17:09,87.1482267,114.1318817,1409.3164677427178,0.242303023715415,3.1169625607001703,0.0
